id,GV_CURBWGT,GV_DVLAT,GV_DVLONG,GV_ENERGY,GV_LANES,GV_MODELYR,GV_OTVEHWGT,GV_SPLIMIT,GV_WGTCDTR,OA_AGE,OA_BAGDEPLY,OA_HEIGHT,OA_MAIS,OA_SEX,OA_WEIGHT,VE_ORIGAVTW,VE_WHEELBAS,VE_PDOF_TR,GV_FOOTPRINT,Sample
10873,s07_1935_2075,s12_0_3,s13_n20_n6,s01_below_113,2,2002,s09_1855_2075,s3_20_30,Truck (<=10000 lbs.),s02_10_20,Not Deployed,s4_180_up,0,Male,s2_70_100,s05_151_159,328,125,s3_5_6,1
10989,s10_2350_2570,s13_3_13,s13_n20_n6,s03_167_230,5,2000,s05_1335_1455,s4_30_40,Truck (<=10000 lbs.),s05_40_50,Deployed,s2_165_170,0,Female,s1_below_70,s07_163_169,284,115,s2_4_5,1
11103,s05_1555_1675,s16_25_31,s13_n20_n6,s02_113_167,3,2000,s03_1010_1135,s4_30_40,Passenger Car,s05_40_50,Not Deployed,s1_below_165,0,Female,s2_70_100,s05_151_159,274,25,s2_4_5,1
11210,s06_1675_1935,s13_3_13,s14_n6_1,s05_290_366,5,2003,s04_1135_1335,s4_30_40,Passenger Car,s06_50_60,Not Deployed,s2_165_170,0,Male,s1_below_70,s07_163_169,291,135,s2_4_5,1
11296,s05_1555_1675,s10_n16_n10,s13_n20_n6,s09_717_877,4,2002,s07_1575_1695,s5_40_50,Passenger Car,s08_70_80,Deployed,s4_180_up,0,Male,s2_70_100,s05_151_159,285,175,s2_4_5,1
11421,s05_1555_1675,s08_n33_n26,s13_n20_n6,s10_877_1099,4,2001,s14_2645_2800,s5_40_50,Truck (<=6000 lbs.),s03_20_30,Deployed,s4_180_up,0,Male,s1_below_70,s05_151_159,258,195,s1_below_4,1
11524,s06_1675_1935,s12_0_3,s17_28_39,s08_577_717,5,2000,s14_2645_2800,s4_30_40,Truck (<=6000 lbs.),s09_80_90,Not Deployed,s4_180_up,0,Male,s2_70_100,s06_159_163,307,315,s2_4_5,1
11649,s04_1335_1555,s12_0_3,s13_n20_n6,s01_below_113,4,2003,s06_1455_1575,s4_30_40,Truck (<=6000 lbs.),s03_20_30,Not Deployed,s1_below_165,0,Male,s1_below_70,s04_145_151,262,135,s1_below_4,1
11759,s04_1335_1555,s12_0_3,s14_n6_1,s01_below_113,2,2002,s05_1335_1455,s5_40_50,Passenger Car,s05_40_50,Not Deployed,s2_165_170,0,Male,s2_70_100,s04_145_151,269,115,s2_4_5,1
11848,s05_1555_1675,s14_13_17,s13_n20_n6,s02_113_167,4,2004,s07_1575_1695,s4_30_40,Passenger Car,s07_60_70,Not Deployed,s3_170_180,0,Male,s2_70_100,s05_151_159,270,125,s2_4_5,1
11925,s07_1935_2075,s12_0_3,s13_n20_n6,s04_230_290,2,2002,s09_1855_2075,s4_30_40,Truck (<=6000 lbs.),s05_40_50,Deployed,s3_170_180,0,Male,s2_70_100,s06_159_163,303,135,s2_4_5,1
12039,s06_1675_1935,s11_n10_0,s13_n20_n6,s02_113_167,2,2004,s05_1335_1455,s4_30_40,Passenger Car,s05_40_50,Deployed,s4_180_up,0,Male,s2_70_100,s07_163_169,291,145,s2_4_5,1
12128,s04_1335_1555,s11_n10_0,s12_n28_n20,s07_468_577,2,2003,s04_1135_1335,s4_30_40,Truck (<=6000 lbs.),s03_20_30,Deployed,s3_170_180,0,Male,s1_below_70,s02_136_141,312,145,s2_4_5,1
12246,s04_1335_1555,s12_0_3,s16_17_28,s08_577_717,4,2002,s10_2075_2255,s4_30_40,Passenger Car,s08_70_80,Not Deployed,s2_165_170,0,Male,s2_70_100,s05_151_159,272,315,s2_4_5,1
12352,s09_2210_2350,s11_n10_0,s13_n20_n6,s04_230_290,2,2004,s04_1135_1335,s5_40_50,Truck (<=10000 lbs.),s03_20_30,Not Deployed,s3_170_180,0,Male,s2_70_100,s08_169_176,351,145,s4_6_7,1
12461,s07_1935_2075,s12_0_3,s13_n20_n6,s03_167_230,4,2002,s06_1455_1575,s6_50_60,Truck (<=6000 lbs.),s04_30_40,Not Deployed,s2_165_170,0,Female,s3_100_130,s05_151_159,289,135,s2_4_5,1
12581,s04_1335_1555,s11_n10_0,s13_n20_n6,s03_167_230,3,2001,s06_1455_1575,s4_30_40,Passenger Car,s06_50_60,Not Deployed,s1_below_165,0,Female,s2_70_100,s04_145_151,267,145,s2_4_5,1
12716,s04_1335_1555,s11_n10_0,s14_n6_1,s02_113_167,4,2000,s04_1135_1335,s4_30_40,Passenger Car,s03_20_30,Not Deployed,s3_170_180,0,Male,s2_70_100,s05_151_159,276,215,s2_4_5,1
12835,s06_1675_1935,s13_3_13,s13_n20_n6,s04_230_290,1,2004,s04_1135_1335,s4_30_40,Truck (<=6000 lbs.),s05_40_50,Not Deployed,s1_below_165,0,Female,s1_below_70,s06_159_163,277,135,s2_4_5,1
12926,s04_1335_1555,s10_n16_n10,s14_n6_1,s02_113_167,2,2002,s06_1455_1575,s5_40_50,Passenger Car,s03_20_30,Not Deployed,s4_180_up,0,Male,s3_100_130,s05_151_159,276,215,s2_4_5,1
13027,s04_1335_1555,s12_0_3,s17_28_39,s08_577_717,7,2003,s08_1695_1855,s4_30_40,Passenger Car,s06_50_60,Not Deployed,s1_below_165,0,Male,s1_below_70,s04_145_151,272,315,s2_4_5,1
13130,s05_1555_1675,s11_n10_0,s13_n20_n6,s02_113_167,5,2004,s05_1335_1455,s4_30_40,Passenger Car,s05_40_50,Deployed,s3_170_180,0,Male,s2_70_100,s04_145_151,285,145,s2_4_5,1
13226,s03_1035_1335,s12_0_3,s13_n20_n6,s02_113_167,2,2000,s03_1010_1135,s5_40_50,Passenger Car,s02_10_20,Deployed,s3_170_180,0,Female,s2_70_100,s03_141_145,264,125,s1_below_4,1
13327,s10_2350_2570,s11_n10_0,s13_n20_n6,s02_113_167,3,2002,s03_1010_1135,s3_20_30,Truck (<=10000 lbs.),s05_40_50,Deployed,s1_below_165,0,Female,s1_below_70,s08_169_176,351,155,s4_6_7,1
13393,s03_1035_1335,s09_n26_n16,s14_n6_1,s03_167_230,3,2000,s08_1695_1855,s5_40_50,Passenger Car,s03_20_30,Not Deployed,s1_below_165,0,Female,s1_below_70,s04_145_151,246,305,s1_below_4,1
13465,s06_1675_1935,s11_n10_0,s13_n20_n6,s01_below_113,2,2003,s03_1010_1135,s3_20_30,Truck (<=6000 lbs.),s03_20_30,Not Deployed,s4_180_up,0,Male,s2_70_100,s05_151_159,237,145,s1_below_4,1
13555,s03_1035_1335,s11_n10_0,s15_1_17,s01_below_113,3,2003,s05_1335_1455,s5_40_50,Passenger Car,s05_40_50,Not Deployed,s3_170_180,0,Male,s2_70_100,s03_141_145,264,305,s1_below_4,1
13676,s06_1675_1935,s12_0_3,s13_n20_n6,s04_230_290,4,2003,s09_1855_2075,s4_30_40,Truck (<=6000 lbs.),s05_40_50,Not Deployed,s3_170_180,0,Male,s2_70_100,s06_159_163,303,125,s2_4_5,1
13772,s04_1335_1555,s11_n10_0,s13_n20_n6,s01_below_113,6,2000,s07_1575_1695,s4_30_40,Passenger Car,s03_20_30,Deployed,s2_165_170,0,Male,s1_below_70,s04_145_151,272,145,s2_4_5,1
13862,s05_1555_1675,s12_0_3,s13_n20_n6,s02_113_167,3,2002,s04_1135_1335,s4_30_40,Passenger Car,s03_20_30,Deployed,s2_165_170,0,Male,s1_below_70,s05_151_159,244,125,s1_below_4,1
13981,s04_1335_1555,s11_n10_0,s12_n28_n20,s08_577_717,5,2000,s03_1010_1135,s5_40_50,Passenger Car,s03_20_30,Deployed,s3_170_180,0,Female,s2_70_100,s04_145_151,273,155,s2_4_5,1
14089,s04_1335_1555,s15_17_25,s14_n6_1,s01_below_113,2,2000,s03_1010_1135,s4_30_40,Truck (<=6000 lbs.),s05_40_50,Not Deployed,s3_170_180,0,Male,s2_70_100,s04_145_151,237,95,s1_below_4,1
14215,s05_1555_1675,s12_0_3,s16_17_28,s04_230_290,2,2003,s05_1335_1455,s8_70_up,Truck (<=6000 lbs.),s03_20_30,Not Deployed,s1_below_165,0,Female,s1_below_70,s05_151_159,272,315,s2_4_5,1
14306,s04_1335_1555,s12_0_3,s14_n6_1,s04_230_290,2,2003,s13_2535_2645,s5_40_50,Passenger Car,s03_20_30,Not Deployed,s1_below_165,0,Female,s1_below_70,s05_151_159,272,175,s2_4_5,1
14439,s03_1035_1335,s12_0_3,s13_n20_n6,s01_below_113,3,2001,s09_1855_2075,s4_30_40,Passenger Car,s04_30_40,Not Deployed,s3_170_180,0,Male,s2_70_100,s04_145_151,262,125,s1_below_4,1
14537,s05_1555_1675,s11_n10_0,s12_n28_n20,s02_113_167,4,2001,s04_1135_1335,s4_30_40,Passenger Car,s04_30_40,Not Deployed,s4_180_up,0,Male,s1_below_70,s05_151_159,272,145,s2_4_5,1
14638,s05_1555_1675,s10_n16_n10,s14_n6_1,s03_167_230,4,2002,s09_1855_2075,s3_20_30,Passenger Car,s04_30_40,Not Deployed,s4_180_up,0,Male,s2_70_100,s05_151_159,287,185,s2_4_5,1
14737,s04_1335_1555,s12_0_3,s11_n38_n28,s06_366_468,5,2004,s15_2800_2955,s5_40_50,Passenger Car,s02_10_20,Not Deployed,s3_170_180,0,Female,s1_below_70,s04_145_151,253,135,s1_below_4,1
14854,s13_2910_3130,s12_0_3,s13_n20_n6,s08_577_717,5,2002,s04_1135_1335,s4_30_40,Truck (<=10000 lbs.),s05_40_50,Deployed,s4_180_up,0,Male,s3_100_130,s08_169_176,438,135,s5_7_up,1
14978,s07_1935_2075,s11_n10_0,s13_n20_n6,s01_below_113,2,2002,s03_1010_1135,s5_40_50,Truck (<=6000 lbs.),s04_30_40,Not Deployed,s3_170_180,0,Male,s2_70_100,s04_145_151,320,175,s2_4_5,1
15080,s04_1335_1555,s12_0_3,s15_1_17,s03_167_230,3,2001,s05_1335_1455,s6_50_60,Passenger Car,s02_10_20,Not Deployed,s1_below_165,0,Female,s1_below_70,s05_151_159,257,325,s1_below_4,1
15170,s08_2075_2210,s11_n10_0,s13_n20_n6,s04_230_290,2,2000,s04_1135_1335,s4_30_40,Passenger Car,s02_10_20,Not Deployed,s4_180_up,0,Male,s3_100_130,s05_151_159,290,145,s2_4_5,1
15301,s04_1335_1555,s12_0_3,s17_28_39,s09_717_877,3,2000,s04_1135_1335,s6_50_60,Passenger Car,s04_30_40,Not Deployed,s1_below_165,0,Female,s1_below_70,s04_145_151,263,315,s1_below_4,1
15429,s06_1675_1935,s12_0_3,s12_n28_n20,s09_717_877,2,2003,s02_780_1010,s6_50_60,Truck (<=6000 lbs.),s05_40_50,Deployed,s3_170_180,0,Male,s2_70_100,s06_159_163,285,135,s2_4_5,1
15556,s10_2350_2570,s11_n10_0,s13_n20_n6,s05_290_366,4,2000,s05_1335_1455,s5_40_50,Truck (<=6000 lbs.),s04_30_40,Deployed,s2_165_170,0,Female,s1_below_70,s07_163_169,300,145,s3_5_6,1
15646,s04_1335_1555,s11_n10_0,s13_n20_n6,s03_167_230,7,2000,s06_1455_1575,s4_30_40,Truck (<=6000 lbs.),s03_20_30,Not Deployed,s3_170_180,0,Male,s2_70_100,s02_136_141,300,155,s2_4_5,1
15771,s12_2735_2910,s13_3_13,s13_n20_n6,s02_113_167,3,2000,s07_1575_1695,s6_50_60,Truck (<=10000 lbs.),s04_30_40,Not Deployed,s4_180_up,0,Male,s2_70_100,s06_159_163,399,145,s4_6_7,1
15899,s05_1555_1675,s13_3_13,s13_n20_n6,s04_230_290,4,2003,s09_1855_2075,s5_40_50,Passenger Car,s05_40_50,Not Deployed,s3_170_180,0,Male,s2_70_100,s05_151_159,276,95,s2_4_5,1
16012,s04_1335_1555,s11_n10_0,s12_n28_n20,s04_230_290,4,2000,s06_1455_1575,s4_30_40,Passenger Car,s05_40_50,Not Deployed,s3_170_180,0,Male,s2_70_100,s05_151_159,257,55,s1_below_4,1
16102,s09_2210_2350,s10_n16_n10,s14_n6_1,s06_366_468,2,2003,s03_1010_1135,s6_50_60,Truck (<=10000 lbs.),s09_80_90,Not Deployed,s4_180_up,0,Male,s2_70_100,s08_169_176,353,215,s4_6_7,1
16203,s06_1675_1935,s11_n10_0,s13_n20_n6,s06_366_468,5,2000,s08_1695_1855,s4_30_40,Truck (<=6000 lbs.),s03_20_30,Deployed,s3_170_180,0,Male,s1_below_70,s07_163_169,295,145,s2_4_5,1
16312,s03_1035_1335,s10_n16_n10,s13_n20_n6,s05_290_366,2,2001,s04_1135_1335,s4_30_40,Passenger Car,s03_20_30,Not Deployed,s4_180_up,0,Male,s2_70_100,s04_145_151,257,185,s1_below_4,1
16403,s06_1675_1935,s13_3_13,s13_n20_n6,s04_230_290,2,2002,s05_1335_1455,s4_30_40,Passenger Car,s05_40_50,Not Deployed,s1_below_165,0,Female,s2_70_100,s06_159_163,288,145,s2_4_5,1
16497,s04_1335_1555,s13_3_13,s13_n20_n6,s02_113_167,3,2001,s05_1335_1455,s6_50_60,Truck (<=10000 lbs.),s03_20_30,Not Deployed,s4_180_up,0,Male,s2_70_100,s08_169_176,348,135,s4_6_7,1
16624,s04_1335_1555,s12_0_3,s13_n20_n6,s05_290_366,3,2000,s10_2075_2255,s7_60_70,Truck (<=6000 lbs.),s05_40_50,Deployed,s3_170_180,0,Male,s2_70_100,s02_136_141,312,135,s2_4_5,1
16724,s03_1035_1335,s13_3_13,s12_n28_n20,s07_468_577,4,2000,s06_1455_1575,s5_40_50,Passenger Car,s05_40_50,Deployed,s4_180_up,0,Male,s2_70_100,s04_145_151,260,105,s1_below_4,1
16848,s04_1335_1555,s13_3_13,s12_n28_n20,s04_230_290,4,2001,s05_1335_1455,s6_50_60,Passenger Car,s03_20_30,Deployed,s1_below_165,0,Female,s1_below_70,s05_151_159,274,125,s2_4_5,1
16954,s09_2210_2350,s12_0_3,s13_n20_n6,s04_230_290,4,2001,s07_1575_1695,s4_30_40,Truck (<=10000 lbs.),s03_20_30,Not Deployed,s4_180_up,0,Male,s2_70_100,s08_169_176,365,145,s4_6_7,1
17045,s10_2350_2570,s10_n16_n10,s12_n28_n20,s06_366_468,2,2001,s08_1695_1855,s4_30_40,Truck (<=10000 lbs.),s03_20_30,Deployed,s3_170_180,0,Male,s2_70_100,s08_169_176,351,155,s4_6_7,1
17146,s03_1035_1335,s11_n10_0,s13_n20_n6,s04_230_290,4,2000,s03_1010_1135,s5_40_50,Passenger Car,s03_20_30,Deployed,s1_below_165,0,Male,s1_below_70,s03_141_145,264,155,s1_below_4,1
17266,s04_1335_1555,s12_0_3,s13_n20_n6,s04_230_290,5,2000,s06_1455_1575,s4_30_40,Passenger Car,s02_10_20,Not Deployed,s2_165_170,0,Female,s1_below_70,s05_151_159,267,135,s2_4_5,1
17359,s04_1335_1555,s13_3_13,s13_n20_n6,s01_below_113,2,2000,s05_1335_1455,s4_30_40,Passenger Car,s03_20_30,Not Deployed,s4_180_up,0,Male,s2_70_100,s04_145_151,272,115,s2_4_5,1
17480,s05_1555_1675,s12_0_3,s13_n20_n6,s01_below_113,2,2000,s05_1335_1455,s5_40_50,Truck (<=6000 lbs.),s05_40_50,Deployed,s4_180_up,0,Male,s2_70_100,s05_151_159,257,135,s2_4_5,1
17602,s04_1335_1555,s13_3_13,s13_n20_n6,s05_290_366,1,2000,s08_1695_1855,s4_30_40,Passenger Car,s06_50_60,Not Deployed,s3_170_180,0,Male,s2_70_100,s04_145_151,271,135,s2_4_5,1
17733,s03_1035_1335,s09_n26_n16,s14_n6_1,s07_468_577,2,2000,s06_1455_1575,s3_20_30,Passenger Car,s05_40_50,Not Deployed,s4_180_up,0,Male,s2_70_100,s04_145_151,267,215,s2_4_5,1
17839,s05_1555_1675,s07_n41_n33,s13_n20_n6,s04_230_290,4,2000,s07_1575_1695,s4_30_40,Passenger Car,s09_80_90,Not Deployed,s3_170_180,0,Male,s2_70_100,s05_151_159,287,215,s2_4_5,1
17949,s04_1335_1555,s11_n10_0,s14_n6_1,s02_113_167,2,2000,s08_1695_1855,s3_20_30,Passenger Car,s03_20_30,Not Deployed,s3_170_180,0,Male,s2_70_100,s05_151_159,267,335,s2_4_5,1
18035,s04_1335_1555,s14_13_17,s13_n20_n6,s01_below_113,2,2009,s03_1010_1135,s2_10_20,Truck (<=6000 lbs.),s04_30_40,Not Deployed,s4_180_up,0,Female,s1_below_70,s05_151_159,266,55,s2_4_5,1
18102,s04_1335_1555,s12_0_3,s16_17_28,s08_577_717,4,2009,s08_1695_1855,s6_50_60,Truck (<=6000 lbs.),s06_50_60,Not Deployed,s3_170_180,0,Male,s1_below_70,s04_145_151,262,315,s1_below_4,1
18189,s05_1555_1675,s08_n33_n26,s14_n6_1,s09_717_877,5,2011,s08_1695_1855,s5_40_50,Truck (<=6000 lbs.),s06_50_60,Not Deployed,s2_165_170,0,Female,s2_70_100,s05_151_159,262,215,s2_4_5,1
18264,s06_1675_1935,s12_0_3,s15_1_17,s01_below_113,6,2012,s06_1455_1575,s5_40_50,Passenger Car,s06_50_60,Not Deployed,s3_170_180,0,Male,s2_70_100,s05_151_159,272,315,s2_4_5,1
18350,s07_1935_2075,s13_3_13,s11_n38_n28,s11_1099_1433,2,2011,s05_1335_1455,s5_40_50,Truck (<=6000 lbs.),s07_60_70,Deployed,s3_170_180,0,Male,s2_70_100,s08_169_176,278,115,s2_4_5,1
18430,s07_1935_2075,s13_3_13,s13_n20_n6,s05_290_366,2,2011,s07_1575_1695,s5_40_50,Truck (<=6000 lbs.),s05_40_50,Not Deployed,s3_170_180,0,Male,s2_70_100,s07_163_169,282,115,s2_4_5,1
18510,s10_2350_2570,s11_n10_0,s14_n6_1,s03_167_230,5,2011,s08_1695_1855,s4_30_40,Truck (<=10000 lbs.),s03_20_30,Not Deployed,s2_165_170,0,Female,s1_below_70,s08_169_176,370,205,s4_6_7,1
18579,s03_1035_1335,s15_17_25,s13_n20_n6,s01_below_113,3,2010,s06_1455_1575,s4_30_40,Truck (<=6000 lbs.),s03_20_30,Not Deployed,s2_165_170,0,Female,s1_below_70,s05_151_159,255,115,s2_4_5,1
18658,s05_1555_1675,s11_n10_0,s13_n20_n6,s01_below_113,2,2009,s04_1135_1335,s3_20_30,Passenger Car,s02_10_20,Not Deployed,s3_170_180,0,Male,s2_70_100,s05_151_159,281,145,s2_4_5,1
18761,s09_2210_2350,s11_n10_0,s13_n20_n6,s04_230_290,3,2008,s04_1135_1335,s3_20_30,Truck (<=10000 lbs.),s04_30_40,Not Deployed,s4_180_up,0,Male,s4_130_up,s08_169_176,356,145,s4_6_7,1
18843,s06_1675_1935,s13_3_13,s13_n20_n6,s08_577_717,6,2009,s09_1855_2075,s4_30_40,Truck (<=6000 lbs.),s04_30_40,Not Deployed,s1_below_165,0,Female,s2_70_100,s05_151_159,271,75,s2_4_5,1
18933,s06_1675_1935,s14_13_17,s12_n28_n20,s02_113_167,4,2005,s07_1575_1695,s3_20_30,Passenger Car,s05_40_50,Not Deployed,s4_180_up,0,Male,s2_70_100,s06_159_163,291,15,s2_4_5,1
19016,s10_2350_2570,s13_3_13,s12_n28_n20,s11_1099_1433,4,2009,s04_1135_1335,s5_40_50,Truck (<=10000 lbs.),s03_20_30,Not Deployed,s3_170_180,0,Male,s2_70_100,s08_169_176,295,125,s3_5_6,1
19124,s10_2350_2570,s12_0_3,s13_n20_n6,s05_290_366,4,2006,s08_1695_1855,s4_30_40,Truck (<=10000 lbs.),s03_20_30,Not Deployed,s1_below_165,0,Female,s1_below_70,s08_169_176,351,145,s4_6_7,1
2,s05_1555_1675,s11_n10_0,s13_n20_n6,s02_113_167,4,2005,s09_1855_2075,s5_40_50,Passenger Car,s05_40_50,Deployed,s3_170_180,1,Male,s2_70_100,s05_151_159,270,125,s2_4_5,1
110,s04_1335_1555,s11_n10_0,s13_n20_n6,s01_below_113,4,2005,s04_1135_1335,s4_30_40,Truck (<=6000 lbs.),s06_50_60,Not Deployed,s2_165_170,1,Female,s3_100_130,s05_151_159,262,175,s2_4_5,1
185,s05_1555_1675,s11_n10_0,s12_n28_n20,s02_113_167,2,2003,s06_1455_1575,s4_30_40,Passenger Car,s03_20_30,Not Deployed,s4_180_up,1,Male,s4_130_up,s05_151_159,276,155,s2_4_5,1
268,s05_1555_1675,s13_3_13,s13_n20_n6,s08_577_717,2,2003,s05_1335_1455,s3_20_30,Passenger Car,s09_80_90,Not Deployed,s2_165_170,1,Female,s1_below_70,s05_151_159,277,95,s2_4_5,1
378,s04_1335_1555,s11_n10_0,s12_n28_n20,s06_366_468,5,2002,s07_1575_1695,s5_40_50,Passenger Car,s03_20_30,Deployed,s3_170_180,1,Male,s1_below_70,s04_145_151,263,145,s1_below_4,1
488,s04_1335_1555,s15_17_25,s13_n20_n6,s10_877_1099,2,2004,s03_1010_1135,s6_50_60,Passenger Car,s05_40_50,Deployed,s4_180_up,1,Male,s2_70_100,s04_145_151,272,95,s2_4_5,1
573,s05_1555_1675,s14_13_17,s14_n6_1,s05_290_366,2,2008,s10_2075_2255,s3_20_30,Passenger Car,s05_40_50,Not Deployed,s1_below_165,1,Female,s2_70_100,s05_151_159,284,55,s2_4_5,1
685,s04_1335_1555,s12_0_3,s13_n20_n6,s03_167_230,2,2007,s08_1695_1855,s5_40_50,Passenger Car,s02_10_20,Not Deployed,s3_170_180,1,Female,s1_below_70,s05_151_159,273,135,s2_4_5,1
793,s03_1035_1335,s09_n26_n16,s15_1_17,s05_290_366,4,2008,s04_1135_1335,s4_30_40,Passenger Car,s03_20_30,Not Deployed,s1_below_165,1,Female,s1_below_70,s05_151_159,265,235,s2_4_5,1
881,s04_1335_1555,s13_3_13,s12_n28_n20,s03_167_230,5,2005,s09_1855_2075,s5_40_50,Passenger Car,s06_50_60,Deployed,s3_170_180,1,Male,s2_70_100,s04_145_151,272,115,s2_4_5,1
988,s05_1555_1675,s11_n10_0,s13_n20_n6,s04_230_290,2,2006,s05_1335_1455,s4_30_40,Truck (<=6000 lbs.),s03_20_30,Deployed,s1_below_165,1,Female,s1_below_70,s04_145_151,282,145,s2_4_5,1
1106,s05_1555_1675,s13_3_13,s12_n28_n20,s07_468_577,5,2002,s07_1575_1695,s5_40_50,Passenger Car,s03_20_30,Deployed,s1_below_165,1,Female,s1_below_70,s04_145_151,270,115,s2_4_5,1
1213,s03_1035_1335,s13_3_13,s12_n28_n20,s03_167_230,2,2002,s06_1455_1575,s5_40_50,Passenger Car,s02_10_20,Deployed,s3_170_180,1,Female,s2_70_100,s04_145_151,262,105,s1_below_4,1
1294,s06_1675_1935,s13_3_13,s13_n20_n6,s11_1099_1433,7,2005,s07_1575_1695,s4_30_40,Truck (<=6000 lbs.),s04_30_40,Deployed,s3_170_180,1,Female,s2_70_100,s08_169_176,315,195,s3_5_6,1
1408,s07_1935_2075,s09_n26_n16,s18_39_53,s01_below_113,3,2006,s07_1575_1695,s6_50_60,Truck (<=10000 lbs.),s04_30_40,Not Deployed,s4_180_up,1,Female,s3_100_130,s05_151_159,296,305,s2_4_5,1
1517,s06_1675_1935,s16_25_31,s11_n38_n28,s13_1833_2554,2,2001,s07_1575_1695,s3_20_30,Truck (<=6000 lbs.),s09_80_90,Deployed,s3_170_180,1,Male,s2_70_100,s06_159_163,303,95,s2_4_5,1
1631,s04_1335_1555,s14_13_17,s13_n20_n6,s02_113_167,2,2007,s10_2075_2255,s3_20_30,Passenger Car,s06_50_60,Not Deployed,s4_180_up,1,Male,s3_100_130,s05_151_159,278,75,s2_4_5,1
1730,s04_1335_1555,s13_3_13,s13_n20_n6,s03_167_230,1,2008,s08_1695_1855,s2_10_20,Truck (<=6000 lbs.),s06_50_60,Not Deployed,s4_180_up,1,Female,s2_70_100,s05_151_159,263,125,s2_4_5,1
1812,s06_1675_1935,s12_0_3,s14_n6_1,s06_366_468,3,2009,s10_2075_2255,s4_30_40,Passenger Car,s07_60_70,Not Deployed,s4_180_up,1,Male,s2_70_100,s05_151_159,262,205,s2_4_5,1
1932,s03_1035_1335,s13_3_13,s08_n64_n54,s14_2554_3893,3,2002,s14_2645_2800,s8_70_up,Passenger Car,s08_70_80,Not Deployed,s3_170_180,1,Male,s2_70_100,s04_145_151,262,75,s1_below_4,1
2023,s03_1035_1335,s13_3_13,s11_n38_n28,s08_577_717,5,2005,s09_1855_2075,s5_40_50,Passenger Car,s02_10_20,Deployed,s1_below_165,1,Female,s1_below_70,s04_145_151,262,125,s1_below_4,1
2110,s06_1675_1935,s13_3_13,s13_n20_n6,s01_below_113,2,2006,s08_1695_1855,s2_10_20,Passenger Car,s02_10_20,Not Deployed,s1_below_165,1,Female,s1_below_70,s04_145_151,272,85,s1_below_4,1
2201,s04_1335_1555,s09_n26_n16,s13_n20_n6,s07_468_577,5,2001,s04_1135_1335,s5_40_50,Passenger Car,s04_30_40,Deployed,s2_165_170,1,Female,s2_70_100,s05_151_159,272,205,s2_4_5,1
2271,s10_2350_2570,s12_0_3,s12_n28_n20,s11_1099_1433,2,2006,s03_1010_1135,s5_40_50,Truck (<=10000 lbs.),s06_50_60,Deployed,s1_below_165,1,Female,s2_70_100,s06_159_163,300,135,s2_4_5,1
2383,s06_1675_1935,s13_3_13,s14_n6_1,s03_167_230,2,2002,s04_1135_1335,s1_below_10,Truck (<=6000 lbs.),s07_60_70,Not Deployed,s1_below_165,1,Female,s2_70_100,s04_145_151,268,65,s2_4_5,1
2488,s06_1675_1935,s14_13_17,s13_n20_n6,s02_113_167,3,2004,s07_1575_1695,s5_40_50,Truck (<=6000 lbs.),s05_40_50,Not Deployed,s1_below_165,1,Female,s1_below_70,s05_151_159,271,75,s2_4_5,1
2592,s03_1035_1335,s12_0_3,s13_n20_n6,s04_230_290,2,2005,s08_1695_1855,s5_40_50,Passenger Car,s03_20_30,Not Deployed,s2_165_170,1,Female,s1_below_70,s04_145_151,260,135,s1_below_4,1
2692,s11_2570_2735,s12_0_3,s17_28_39,s14_2554_3893,4,2004,s09_1855_2075,s6_50_60,Truck (<=10000 lbs.),s04_30_40,Not Deployed,s4_180_up,1,Male,s2_70_100,s08_169_176,302,315,s3_5_6,1
2797,s04_1335_1555,s13_3_13,s11_n38_n28,s05_290_366,2,2007,s12_2400_2535,s7_60_70,Passenger Car,s08_70_80,Deployed,s2_165_170,1,Male,s2_70_100,s05_151_159,272,135,s2_4_5,1
2900,s04_1335_1555,s12_0_3,s13_n20_n6,s01_below_113,4,2006,s07_1575_1695,s5_40_50,Passenger Car,s06_50_60,Deployed,s4_180_up,1,Male,s1_below_70,s04_145_151,251,125,s1_below_4,1
2995,s13_2910_3130,s11_n10_0,s14_n6_1,s10_877_1099,2,2005,s08_1695_1855,s6_50_60,Truck (<=10000 lbs.),s04_30_40,Not Deployed,s3_170_180,1,Male,s2_70_100,s08_169_176,397,145,s4_6_7,1
3092,s05_1555_1675,s13_3_13,s12_n28_n20,s09_717_877,5,2008,s05_1335_1455,s4_30_40,Passenger Car,s05_40_50,Deployed,s2_165_170,1,Female,s1_below_70,s05_151_159,281,105,s2_4_5,1
3170,s10_2350_2570,s12_0_3,s16_17_28,s07_468_577,7,2001,s10_2075_2255,s4_30_40,Truck (<=10000 lbs.),s07_60_70,Not Deployed,s2_165_170,1,Male,s1_below_70,s07_163_169,330,315,s3_5_6,1
3264,s07_1935_2075,s13_3_13,s12_n28_n20,s07_468_577,3,2008,s08_1695_1855,s6_50_60,Truck (<=6000 lbs.),s04_30_40,Deployed,s1_below_165,1,Female,s2_70_100,s07_163_169,303,125,s3_5_6,1
3380,s06_1675_1935,s11_n10_0,s13_n20_n6,s05_290_366,3,2004,s07_1575_1695,s5_40_50,Truck (<=6000 lbs.),s05_40_50,Deployed,s2_165_170,1,Female,s2_70_100,s06_159_163,303,145,s2_4_5,1
